,Unnamed: 0.1,Unnamed: 0,food,Caloric Value,Fat,Saturated Fats,Monounsaturated Fats,Polyunsaturated Fats,Carbohydrates,Sugars,Protein,Dietary Fiber,Cholesterol,Sodium,Water,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B12,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin D,Vitamin E,Vitamin K,Calcium,Copper,Iron,Magnesium,Manganese,Phosphorus,Potassium,Selenium,Zinc,Nutrition Density
9135,9135,9135,albacore tuna baked whole grain,152.8,5.677,1.351,1.811,2.214,0.214,0.0,25.208,0.0,51.773,0.065,71.002,0.007,0.148,0.042,2.039,0.185,5.793,0.606,0.341,0.548,9.263,1.637,0.002,31.836,0.044,0.343,38.357,0.04,238.853,433.107,0.044,1.163,2637.584
9136,9136,9136,striped bass poached traditional,109.1,3.414,0.925,0.649,1.383,0.106,0.0,19.496,0.0,65.314,0.052,72.025,0.011,0.06,0.02,3.036,0.06,6.855,1.684,0.369,0.933,10.828,1.378,0.001,23.949,0.066,1.655,38.129,0.011,111.101,553.676,0.076,2.106,3129.403
9137,9137,9137,marlin grilled fortified,196.2,13.017,4.087,3.189,1.9,0.184,0.0,19.575,0.0,153.719,0.19,75.747,0.012,0.045,0.009,1.949,0.063,6.527,0.193,0.547,0.0,3.926,0.337,0.001,48.663,0.083,0.379,26.153,0.01,209.61,363.663,0.047,0.863,1488.16
9138,9138,9138,mussels steamed extra,182.3,10.403,0.811,3.163,4.567,0.954,0.0,21.202,0.0,73.222,0.081,62.306,0.006,0.03,0.006,0.571,0.186,13.441,0.361,0.157,0.569,7.877,0.739,0.0,94.298,0.074,0.52,18.164,0.013,114.115,266.097,0.052,0.586,1929.928
9139,9139,9139,shrimp fried processed,167.6,4.049,1.02,0.866,1.352,0.164,0.0,32.622,0.0,75.018,0.18,73.95,0.01,0.038,0.019,0.904,0.057,5.59,2.121,0.4,1.616,2.757,1.295,0.004,14.258,0.176,0.387,31.222,0.136,216.729,241.072,0.019,1.723,3137.856
9140,9140,9140,fish cake baked raw,102.6,2.993,0.536,0.608,0.85,0.14,0.0,18.778,0.0,70.733,0.073,59.157,0.031,0.269,0.002,1.317,0.04,4.375,0.728,0.114,1.673,1.738,0.371,0.002,343.838,0.046,0.528,15.864,0.024,212.628,498.358,0.114,2.595,3290.186
9141,9141,9141,fish sticks fried dried,117.5,4.209,1.061,1.048,1.086,0.414,0.0,19.488,0.0,92.763,0.076,77.252,0.018,0.036,0.008,6.836,0.095,8.995,1.514,0.154,0.312,16.002,0.708,0.0,24.465,0.119,0.994,65.797,0.106,259.158,329.431,0.03,0.316,2772.606
9142,9142,9142,crab imitation salted,313.4,23.293,5.101,7.058,11.903,0.241,0.0,25.695,0.0,40.85,0.047,74.78,0.006,0.262,0.005,0.776,0.539,10.709,0.591,0.178,0.94,13.41,0.619,0.004,45.047,0.036,2.904,21.285,0.003,232.205,268.183,0.034,2.173,1384.415
9143,9143,9143,lobster tail grilled homestyle,65.1,2.736,0.679,0.834,1.45,0.069,0.0,10.04,0.0,47.636,0.112,66.974,0.003,0.219,0.014,2.509,0.179,10.706,0.214,0.128,0.762,3.41,6.714,0.007,7.108,0.156,0.638,43.343,0.018,276.395,349.93,0.03,0.422,2612.299
9144,9144,9144,king crab legs steamed dried,263.7,6.979,2.059,2.205,3.252,0.221,0.0,50.0,0.0,56.464,0.032,80.147,0.041,0.034,0.001,1.189,0.048,2.532,0.445,0.772,0.527,110.684,1.554,0.0,9.115,0.167,0.753,20.087,0.022,84.312,616.61,0.021,0.392,3035.158
9145,9145,9145,atlantic halibut variety 5,99.4,1.806,0.412,0.495,0.591,0.152,0.0,20.635,0.0,24.821,0.05,81.547,0.004,0.069,0.011,1.223,0.073,4.473,0.352,0.186,0.0,1.629,1.262,0.003,28.263,0.067,0.334,68.167,0.014,168.86,476.697,0.052,0.446,3378.32
9146,9146,9146,striped bass poached with salt,83.7,2.238,0.535,0.915,0.718,0.118,0.0,15.763,0.0,40.628,0.048,69.038,0.004,0.061,0.005,5.719,0.143,12.262,1.532,0.385,0.89,1.858,2.115,0.002,6.784,0.019,0.96,37.062,0.007,269.168,204.839,0.046,0.675,3219.244
9147,9147,9147,coho salmon pan seared artisan,78.5,4.431,0.86,1.316,1.555,0.181,0.0,9.469,0.0,18.672,0.046,60.411,0.013,0.079,0.003,2.28,0.085,7.246,0.669,0.075,0.744,18.374,1.314,0.004,27.823,0.115,2.677,29.028,0.008,195.094,254.423,0.022,1.323,2571.692
9148,9148,9148,yellowtail snapper baked spiced,180.9,10.207,2.246,3.174,5.318,0.339,0.0,21.908,0.0,108.303,0.065,72.602,0.033,0.106,0.07,2.191,0.317,10.095,0.514,0.257,0.669,8.234,0.962,0.0,14.838,0.026,0.172,23.1,0.048,118.308,266.187,0.029,0.527,1871.338
9149,9149,9149,bluefin tuna sashimi with garlic,172.4,11.317,2.411,2.716,4.221,0.398,0.0,17.248,0.0,36.713,0.182,79.93,0.065,0.045,0.013,1.772,0.11,3.287,0.515,0.694,0.0,4.635,0.485,0.004,11.289,0.038,2.224,25.644,0.011,344.723,532.061,0.021,0.421,1752.106
9150,9150,9150,lake trout grilled organic,86.1,2.878,0.176,0.656,1.137,0.171,0.0,14.874,0.0,49.372,0.069,67.675,0.048,0.102,0.046,5.382,0.134,19.822,0.466,0.226,0.828,27.236,3.019,0.003,18.402,0.152,1.818,26.505,0.013,344.676,274.613,0.016,2.068,3206.32
9151,9151,9151,atlantic cod poached choice,214.5,14.025,4.362,3.45,4.39,0.356,0.0,21.718,0.0,75.375,0.057,67.785,0.007,0.13,0.028,10.825,0.091,6.301,0.332,0.204,0.795,3.376,1.398,0.0,128.95,0.01,0.88,23.612,0.032,211.041,287.189,0.041,0.572,1594.862
9152,9152,9152,scallops seared multigrain,140.7,9.226,2.159,2.657,4.834,0.066,0.0,14.339,0.0,58.769,0.103,71.022,0.09,0.081,0.002,2.437,0.142,7.102,0.744,0.515,0.128,15.231,0.393,0.005,17.229,0.072,0.729,19.615,0.008,298.78,853.537,0.014,0.605,1623.073
9153,9153,9153,walleye pollock whole,219.5,14.045,3.525,3.89,5.225,0.072,0.0,23.213,0.0,33.232,0.142,73.215,0.005,0.075,0.005,2.954,0.067,4.07,0.796,0.749,0.12,1.224,0.676,0.004,47.294,0.087,0.714,43.393,0.018,134.469,415.13,0.027,1.43,1646.977
9154,9154,9154,tilapia fillet baked sliced,149.3,3.012,0.611,0.928,1.316,0.425,0.0,30.124,0.0,48.259,0.211,62.654,0.005,0.165,0.046,1.248,0.054,5.258,1.078,1.339,0.73,14.001,1.557,0.005,55.828,0.024,0.51,24.148,0.012,234.893,203.757,0.127,1.534,3303.565
9155,9155,9155,sardines canned in oil enriched,93.6,2.032,0.473,0.599,0.955,0.893,0.0,17.925,0.0,39.716,0.074,71.943,0.007,0.039,0.015,0.657,0.215,10.219,1.556,0.107,0.0,19.597,0.415,0.0,126.963,0.147,0.25,9.506,0.004,409.524,225.827,0.122,0.434,3185.609
9156,9156,9156,haddock fish and chips seasoned,161.6,9.261,2.482,1.769,3.788,1.352,0.0,18.212,0.0,54.363,0.099,70.736,0.002,0.158,0.026,3.531,0.101,8.392,0.154,0.144,0.419,59.596,2.313,0.0,10.605,0.085,0.62,35.622,0.027,215.897,558.012,0.04,0.95,1767.465
9157,9157,9157,catfish fillet fried original,178.0,10.596,3.581,2.056,5.595,0.029,0.0,20.62,0.0,34.156,0.046,85.0,0.004,0.084,0.011,1.212,0.089,10.447,0.351,0.554,1.292,0.633,0.328,0.004,123.57,0.023,1.088,26.725,0.049,126.044,408.201,0.065,0.401,1884.84
9158,9158,9158,smoked trout fillet with herbs,192.0,7.61,1.682,3.029,3.569,0.408,0.0,30.467,0.0,79.041,0.037,61.247,0.018,0.136,0.009,14.396,0.163,5.539,0.847,0.194,1.758,6.245,0.375,0.005,6.37,0.111,0.233,32.232,0.016,196.358,279.053,0.044,0.298,2514.071
9159,9159,9159,sea bass fillet grilled prepared,120.0,5.042,0.852,1.119,1.876,0.018,0.0,18.65,0.0,78.869,0.13,70.184,0.021,0.187,0.015,1.541,0.078,7.027,0.15,0.285,2.086,6.487,0.824,0.005,20.305,0.043,1.149,24.069,0.02,172.475,547.687,0.141,1.058,2669.67
9160,9160,9160,sardines canned in oil salted,122.1,5.587,0.888,1.369,3.352,0.111,0.0,17.834,0.0,126.551,0.018,62.899,0.008,0.056,0.011,2.661,0.149,8.985,0.24,0.643,1.435,3.528,0.958,0.005,35.149,0.129,0.907,52.566,0.018,291.417,454.108,0.16,1.203,2473.89
9161,9161,9161,spiny lobster baked deluxe,70.5,1.923,0.298,0.738,0.885,0.174,0.0,13.117,0.0,112.319,0.042,80.892,0.073,0.07,0.003,9.526,0.057,6.794,1.22,0.109,1.306,4.524,0.944,0.002,13.704,0.05,1.906,28.129,0.029,268.822,690.272,0.038,1.002,3536.402
9162,9162,9162,smoked salmon lox shredded,143.4,7.807,2.295,1.975,2.061,0.124,0.0,18.17,0.0,54.117,0.055,61.856,0.006,0.077,0.006,2.639,0.081,3.029,0.52,0.463,0.0,18.737,0.394,0.006,39.404,0.135,1.54,29.332,0.009,309.819,752.942,0.034,0.624,2136.069
9163,9163,9163,skate wing pan fried smoked,96.9,4.017,0.803,1.382,1.044,0.061,0.0,15.117,0.0,69.281,0.052,65.241,0.002,0.168,0.05,3.615,0.128,4.265,0.188,0.436,0.181,1.358,1.334,0.008,11.921,0.03,0.69,16.645,0.038,362.808,359.258,0.091,0.304,2585.796
9164,9164,9164,tilapia fillet baked fortified,205.9,11.489,2.769,3.125,6.629,0.25,0.0,25.384,0.0,56.302,0.351,80.021,0.075,0.129,0.004,9.841,0.229,7.093,0.501,0.535,0.0,1.618,1.666,0.001,56.059,0.106,0.257,50.233,0.004,342.667,255.255,0.004,0.481,1911.689
9165,9165,9165,sea urchin raw natural,100.4,1.553,0.337,0.18,0.404,0.036,0.0,21.568,0.0,33.926,0.071,73.833,0.123,0.123,0.002,4.757,0.179,8.723,0.225,0.276,1.206,20.077,0.258,0.001,43.543,0.052,1.008,27.108,0.013,336.253,253.518,0.033,0.941,3669.795
9166,9166,9166,blue mussels cooked frozen,83.6,1.646,0.431,0.599,0.698,0.096,0.0,17.093,0.0,32.244,0.082,64.754,0.001,0.109,0.01,8.207,0.084,3.084,1.996,0.301,1.563,7.569,0.635,0.001,87.861,0.087,0.847,19.453,0.014,145.511,450.062,0.033,0.274,3554.245
9167,9167,9167,haddock fillet baked sliced,187.6,10.151,1.198,2.599,4.162,0.056,0.0,24.013,0.0,125.934,0.06,68.667,0.074,0.545,0.01,3.271,0.132,9.322,1.961,0.411,0.452,3.999,0.405,0.002,83.677,0.046,0.94,22.808,0.016,370.656,615.074,0.041,1.318,2137.645
9168,9168,9168,fresh sardines grilled traditional,121.9,2.899,0.484,0.696,1.629,0.119,0.0,23.834,0.0,60.082,0.035,68.377,0.012,0.064,0.011,1.083,0.317,5.077,0.724,0.589,0.13,1.773,1.678,0.002,38.525,0.098,0.504,27.492,0.049,355.099,712.986,0.051,0.878,3206.678
9169,9169,9169,pickled herring marinated,115.9,3.52,0.824,0.56,1.658,0.089,0.0,20.961,0.0,164.049,0.03,66.334,0.016,0.056,0.007,1.677,0.153,6.766,0.513,0.286,1.548,6.534,0.989,0.005,9.522,0.106,0.976,61.756,0.024,211.08,343.419,0.016,0.474,3038.497
9170,9170,9170,pacific cod grilled shredded,286.9,22.748,3.298,5.778,11.488,1.027,0.0,19.526,0.0,126.963,0.071,73.025,0.02,0.023,0.014,6.973,0.057,3.937,0.347,0.113,0.0,0.822,0.971,0.004,118.87,0.07,1.413,24.246,0.028,183.294,630.082,0.049,0.846,1128.622
9171,9171,9171,calamari grilled artisan,135.4,6.976,1.277,1.284,2.532,0.144,0.0,18.004,0.0,46.862,0.074,64.327,0.007,0.084,0.067,4.153,0.187,4.655,0.46,0.387,0.784,12.276,0.237,0.003,9.635,0.068,1.268,26.592,0.011,103.82,463.917,0.159,0.592,2256.623
9172,9172,9172,king crab legs steamed cooked,163.5,7.068,1.011,1.965,3.272,0.188,0.0,24.796,0.0,110.441,0.162,70.48,0.001,0.049,0.01,2.762,0.091,7.466,0.209,0.15,0.607,2.927,1.517,0.0,24.005,0.06,1.143,32.66,0.035,193.151,302.499,0.034,0.896,2536.039
9173,9173,9173,smoked salmon lox frozen,93.5,4.625,0.745,1.253,1.896,0.126,0.0,12.846,0.0,53.897,0.096,62.489,0.013,0.15,0.092,3.594,0.11,6.554,0.403,0.48,0.366,8.22,1.462,0.001,15.657,0.097,1.062,23.15,0.046,329.433,303.176,0.011,0.709,2382.894
9174,9174,9174,atlantic halibut classic,163.0,8.039,1.986,1.736,3.618,0.128,0.0,22.526,0.0,61.333,0.102,72.693,0.0,0.07,0.01,3.703,0.074,13.225,0.682,0.217,0.946,15.698,0.575,0.003,14.124,0.041,0.176,13.282,0.052,472.653,402.278,0.026,0.951,2153.803
9175,9175,9175,marlin grilled whole grain,160.2,5.823,1.141,1.333,1.217,0.385,0.0,26.553,0.0,44.197,0.018,64.5,0.015,0.068,0.013,3.376,0.428,7.576,0.846,0.399,1.128,3.23,0.961,0.0,29.352,0.12,0.773,7.278,0.036,304.602,825.216,0.042,0.249,2720.251
9176,9176,9176,walleye pollock enriched,101.0,3.867,1.098,1.539,1.837,0.061,0.0,16.491,0.0,37.923,0.052,73.526,0.042,0.033,0.006,4.514,0.077,13.331,1.452,0.392,0.141,0.787,0.91,0.002,6.843,0.194,0.582,19.163,0.033,206.893,310.121,0.129,0.737,2648.925
9177,9177,9177,oysters raw choice,96.5,4.147,0.97,1.057,0.995,0.102,0.0,14.681,0.0,74.658,0.126,67.4,0.002,0.053,0.038,3.299,0.088,16.52,2.239,0.209,2.167,9.885,0.669,0.004,17.349,0.022,0.71,60.232,0.012,201.808,757.008,0.044,0.669,2560.186
9178,9178,9178,breaded fish fillet steamed,110.8,5.558,2.09,2.584,2.446,0.218,0.0,14.971,0.0,43.86,0.039,61.297,0.115,0.096,0.007,2.108,0.142,11.987,0.446,0.247,0.996,2.426,0.364,0.0,52.703,0.147,0.37,10.941,0.006,548.503,796.838,0.024,1.959,2133.793
9179,9179,9179,canned tuna in oil ancient grain,123.4,5.409,1.482,0.649,1.834,0.185,0.0,18.497,0.0,66.035,0.021,59.301,0.058,0.054,0.024,9.157,0.098,8.876,0.769,0.111,0.271,2.909,0.768,0.001,15.331,0.106,0.468,47.546,0.009,195.555,665.469,0.03,0.637,2392.419
9180,9180,9180,dungeness crab cooked fortified,401.4,34.078,8.554,8.315,12.984,0.024,0.0,23.657,0.0,67.641,0.308,63.305,0.045,0.045,0.002,3.932,0.047,8.332,0.287,0.397,1.223,6.817,1.281,0.003,17.803,0.052,1.826,43.809,0.014,146.883,407.044,0.009,2.764,873.12
9181,9181,9181,canned tuna in oil premium,139.8,2.148,0.687,0.578,0.741,0.045,0.0,30.062,0.0,32.34,0.056,75.626,0.022,0.07,0.019,0.902,0.245,5.762,0.961,0.7,0.0,1.63,1.649,0.0,17.287,0.09,0.696,18.969,0.038,286.779,561.994,0.065,0.258,3510.722
9182,9182,9182,shrimp grilled extra,110.9,4.844,0.983,1.211,1.758,0.596,0.0,16.219,0.0,31.939,0.208,69.057,0.005,0.09,0.008,2.517,0.096,6.747,0.228,0.214,0.303,15.212,1.441,0.0,19.682,0.195,0.493,39.828,0.012,300.567,534.245,0.069,0.743,2377.643
9183,9183,9183,manila clams cooked frozen,62.7,1.693,0.386,0.401,0.696,0.25,0.0,11.612,0.0,132.683,0.089,69.919,0.013,0.047,0.09,1.33,0.113,7.967,0.169,0.891,0.338,1.38,1.115,0.003,11.613,0.35,0.346,8.041,0.004,215.314,460.52,0.023,0.757,3049.905
9184,9184,9184,coho salmon pan seared grilled,149.1,2.63,0.592,0.589,1.218,0.806,0.0,30.556,0.0,70.993,0.055,63.677,0.007,0.036,0.007,5.714,0.182,11.788,1.203,0.326,0.567,1.509,0.719,0.003,1.144,0.142,0.724,24.711,0.019,356.753,259.214,0.029,0.597,3352.552
9185,9185,9185,fresh anchovies fried sweetened,149.6,8.106,2.31,1.856,4.799,0.153,0.0,19.009,0.0,96.031,0.055,74.075,0.006,0.088,0.013,6.573,0.062,12.088,0.22,0.532,0.244,15.5,0.885,0.001,10.42,0.06,0.923,35.235,0.017,385.327,599.186,0.032,0.816,2041.749
9186,9186,9186,king salmon poached unsalted,413.5,35.0,10.78,9.8,16.17,0.275,0.0,24.355,0.0,122.905,0.111,80.36,0.011,0.085,0.151,0.611,0.247,4.479,1.649,0.24,0.989,2.423,1.854,0.004,14.492,0.023,0.962,17.757,0.015,227.643,314.43,0.069,0.647,787.95
9187,9187,9187,tiger prawn grilled whole grain,172.6,4.494,0.809,2.193,1.753,0.26,0.0,32.773,0.0,44.804,0.021,71.896,0.03,0.12,0.012,10.888,0.103,8.539,2.067,1.106,0.0,0.855,1.603,0.004,11.44,0.057,0.442,22.663,0.042,212.074,388.748,0.009,3.053,3057.075
9188,9188,9188,perch fillet pan fried baked,182.5,4.289,1.257,1.471,1.381,0.681,0.0,35.305,0.0,26.889,0.108,70.533,0.074,0.074,0.006,3.412,0.165,8.825,0.298,0.742,1.359,1.941,0.28,0.002,18.838,0.054,0.39,28.019,0.01,198.367,498.027,0.025,0.835,3106.022
9189,9189,9189,fresh sardines grilled high protein,207.1,11.958,3.456,4.317,2.105,0.223,0.0,24.64,0.0,45.031,0.027,71.673,0.007,0.139,0.003,10.111,0.088,11.391,0.236,0.259,0.519,21.907,2.017,0.0,21.93,0.069,10.204,27.79,0.132,327.971,862.704,0.02,0.829,2769.022
9190,9190,9190,mutton snapper processed,153.1,5.28,1.003,0.892,2.165,0.079,0.0,26.306,0.0,22.463,0.118,71.459,0.01,0.203,0.012,8.715,0.105,12.401,0.703,0.319,0.652,2.21,2.73,0.005,11.869,0.37,0.363,51.122,0.014,250.839,670.212,0.041,0.791,2758.886
9191,9191,9191,shrimp fried natural,145.1,3.031,0.624,1.006,1.7,0.397,0.0,29.063,0.0,84.081,0.061,63.069,0.015,0.056,0.019,9.182,0.138,5.724,1.556,0.671,0.145,15.268,0.359,0.0,31.392,0.028,0.743,14.92,0.004,121.315,571.987,0.013,0.611,3292.056
9192,9192,9192,tilapia grilled regular,111.4,5.282,1.426,1.394,1.727,0.092,0.0,15.885,0.0,40.858,0.156,65.303,0.004,0.063,0.015,3.471,0.404,7.643,0.108,0.208,0.841,14.879,0.702,0.004,13.695,0.07,1.645,30.372,0.021,98.134,328.549,0.027,1.317,2499.368
9193,9193,9193,canned tuna in oil multigrain,157.8,9.241,0.462,1.192,3.604,0.131,0.0,18.53,0.0,80.578,0.277,72.819,0.018,0.14,0.007,4.88,0.02,5.785,0.363,0.422,0.0,3.854,0.78,0.0,7.341,0.097,1.232,49.064,0.099,293.848,402.962,0.051,0.566,2015.281
9194,9194,9194,pacific oysters steamed variety 1,119.3,5.456,1.293,1.429,1.981,0.024,0.0,17.528,0.0,33.88,0.032,70.281,0.001,0.063,0.01,1.953,0.033,3.999,0.434,0.4,0.0,3.62,0.664,0.003,13.773,0.063,0.118,19.649,0.046,226.241,368.893,0.055,0.472,2293.092
9195,9195,9195,blue mussels cooked dried,176.8,11.133,2.349,3.362,4.932,0.518,0.0,18.622,0.0,63.859,0.093,66.031,0.005,0.128,0.004,4.68,0.115,6.368,0.374,0.277,0.0,2.11,1.178,0.003,34.631,0.042,0.921,35.615,0.016,213.351,461.204,0.051,1.303,1698.815
9196,9196,9196,abalone pan fried dried,162.9,4.053,1.139,1.512,2.335,0.093,0.0,31.509,0.0,83.077,0.079,68.52,0.009,0.098,0.026,6.722,0.27,11.214,0.398,0.379,0.524,8.161,1.959,0.006,81.731,0.078,0.553,21.979,0.075,251.239,292.921,0.059,0.762,3153.336
9197,9197,9197,shrimp grilled variety 1,117.3,3.525,0.522,1.28,1.808,0.564,0.0,20.826,0.0,61.448,0.068,64.608,0.016,0.066,0.005,4.508,0.111,4.677,0.166,0.858,0.949,1.558,0.647,0.003,18.841,0.06,2.96,55.786,0.009,203.147,291.078,0.084,0.432,3338.834
9198,9198,9198,pacific oysters steamed variety 3,90.2,2.055,0.495,0.501,0.863,0.343,0.0,17.586,0.0,65.792,0.058,70.619,0.046,0.091,0.041,1.682,0.054,4.333,1.023,0.533,0.0,8.825,0.778,0.003,9.78,0.068,0.509,43.47,0.007,287.553,508.29,0.038,0.544,3197.1
9199,9199,9199,halibut steak grilled herbed,73.5,1.555,0.383,0.554,0.734,0.073,0.0,14.803,0.0,61.206,0.01,70.34,0.004,0.105,0.005,1.92,0.153,6.929,0.559,0.252,0.859,3.681,0.564,0.001,39.054,0.148,0.571,58.091,0.004,486.102,772.97,0.024,1.176,3401.991
9200,9200,9200,squid fried standard,212.0,19.099,4.775,7.831,7.754,0.104,0.0,9.93,0.0,31.64,0.133,69.17,0.006,0.078,0.004,1.443,0.108,16.22,0.938,0.309,0.455,2.162,1.275,0.0,62.018,0.032,0.428,37.251,0.006,453.507,337.192,0.07,1.636,637.318
9201,9201,9201,skate wing pan fried whole,98.5,4.404,0.762,0.802,2.647,0.376,0.0,14.347,0.0,50.804,0.111,68.885,0.033,0.163,0.048,4.736,0.126,8.1,0.682,0.413,0.886,1.609,0.532,0.0,48.244,0.033,0.389,74.126,0.035,210.46,304.486,0.045,0.928,2404.746
9202,9202,9202,anchovies canned organic,89.3,2.653,0.581,0.584,0.775,0.533,0.0,15.828,0.0,27.289,0.504,64.199,0.023,0.223,0.012,2.657,0.207,8.171,0.775,1.001,1.762,15.578,0.438,0.0,14.762,0.25,0.788,23.896,0.046,176.175,354.141,0.025,0.718,3013.045
9203,9203,9203,black grouper grilled with olive oil,226.0,16.753,4.222,4.239,5.596,2.006,0.0,16.795,0.0,70.148,0.065,64.759,0.003,0.087,0.014,11.253,0.195,3.866,1.085,0.236,0.479,4.952,1.117,0.002,18.351,0.05,0.427,11.268,0.034,266.967,292.014,0.042,1.026,1088.098
9204,9204,9204,sea scallops grilled herbed,167.2,3.243,0.801,0.866,1.362,0.463,0.0,34.038,0.0,64.325,0.091,72.607,0.002,0.306,0.01,0.907,0.09,20.658,0.592,0.418,0.413,12.364,1.293,0.0,13.998,0.096,0.499,24.765,0.021,283.096,353.868,0.08,0.832,3290.226
9205,9205,9205,snapper red fillet grilled boiled,118.4,4.523,0.873,0.905,1.918,0.22,0.0,19.195,0.0,117.506,0.031,67.584,0.009,0.082,0.005,6.751,0.11,9.062,0.379,0.338,0.0,16.597,0.346,0.002,59.186,0.012,0.625,22.804,0.009,246.335,352.671,0.077,1.318,2680.497
9206,9206,9206,king crab legs steamed ancient grain,333.9,29.186,7.997,7.384,6.888,0.305,0.0,17.506,0.0,98.369,0.182,78.078,0.019,0.07,0.005,6.297,0.065,9.427,0.675,0.566,0.015,3.823,1.361,0.0,19.784,0.091,0.823,70.226,0.062,457.924,528.633,0.274,0.952,701.386
9207,9207,9207,grouper fillet baked diced,140.6,1.946,0.253,0.553,0.683,0.076,0.0,30.699,0.0,58.728,0.032,71.302,0.059,0.128,0.004,5.716,0.176,6.898,0.352,0.152,1.551,8.276,0.28,0.0,38.085,0.051,1.379,11.196,0.034,115.862,504.635,0.144,0.559,3718.982
9208,9208,9208,yellow perch baked low sodium,67.2,2.783,0.618,0.654,1.013,0.126,0.0,10.419,0.0,96.32,0.037,73.051,0.008,0.167,0.019,13.075,0.257,6.103,0.262,0.159,0.0,3.03,2.956,0.001,81.885,0.053,1.053,23.517,0.097,456.389,293.698,0.077,0.965,2818.018
9209,9209,9209,canned tuna in oil variety 3,101.3,5.21,1.662,1.459,2.204,0.06,0.0,13.537,0.0,59.489,0.082,60.136,0.005,0.466,0.011,4.666,0.143,7.09,0.358,0.189,0.391,16.43,0.359,0.002,131.445,0.101,0.736,30.108,0.022,386.892,401.277,0.013,0.534,2263.708
9210,9210,9210,scallops seared marinated,129.6,5.973,1.218,2.055,3.399,0.277,0.0,18.689,0.0,213.271,0.176,75.105,0.003,0.064,0.007,5.937,0.226,6.333,0.115,0.121,0.0,68.921,1.987,0.0,23.99,0.078,0.149,67.651,0.015,223.791,449.515,0.046,0.281,2269.901
9211,9211,9211,common carp grilled seasoned,94.1,3.894,1.449,1.16,1.262,0.071,0.0,14.686,0.0,36.641,0.191,74.791,0.007,0.228,0.019,0.516,0.092,10.325,0.215,0.375,0.0,7.472,0.75,0.0,50.387,0.068,1.439,11.962,0.087,440.456,329.345,0.073,0.869,2722.582
9212,9212,9212,whole lobster boiled extra,102.8,2.43,0.53,0.778,1.098,0.037,0.0,20.198,0.0,57.129,0.038,77.341,0.031,0.052,0.029,3.654,0.14,4.484,1.869,0.384,0.0,18.878,1.011,0.007,13.606,0.131,0.165,25.885,0.003,180.907,222.318,0.016,1.166,3145.102
9213,9213,9213,dolphinfish sauteed grilled,158.3,11.283,1.952,4.299,6.138,0.056,0.0,14.144,0.0,119.013,0.045,79.253,0.005,0.095,0.006,5.777,0.108,14.249,0.405,0.19,0.0,6.428,1.412,0.005,98.104,0.043,0.229,19.093,0.035,217.836,366.496,0.08,0.654,1409.452
9214,9214,9214,squid fried processed,187.2,6.187,2.048,1.955,1.943,0.505,0.0,32.362,0.0,26.229,0.047,78.499,0.002,0.102,0.004,14.66,0.039,7.186,0.646,0.75,1.426,9.622,1.712,0.002,17.757,0.09,2.268,61.167,0.004,296.813,507.104,0.009,2.508,2943.593
9215,9215,9215,pickled herring ancient grain,78.5,2.219,0.706,0.344,1.094,0.067,0.0,14.559,0.0,57.044,0.055,57.198,0.007,0.175,0.061,4.658,0.137,2.437,0.551,0.294,0.0,2.813,0.812,0.001,23.51,0.029,0.295,22.644,0.008,423.358,337.451,0.071,0.477,2994.609
9216,9216,9216,mussels steamed reduced fat,175.7,9.292,2.407,2.75,5.315,0.114,0.0,22.909,0.0,69.847,0.079,74.28,0.005,0.046,0.004,2.504,0.259,10.892,0.324,0.242,0.0,54.82,0.263,0.003,14.492,0.022,0.367,14.654,0.019,424.51,199.212,0.015,0.495,2024.971
9217,9217,9217,canned tuna in water premium,136.2,8.061,0.927,2.95,2.265,0.093,0.0,15.808,0.0,62.306,0.028,63.573,0.008,0.025,0.004,2.984,0.108,4.594,0.096,0.582,0.956,0.612,1.726,0.003,11.125,0.044,0.401,18.843,0.015,141.489,226.875,0.031,0.534,1882.041
9218,9218,9218,mackerel atlantic grilled ready to eat,87.1,1.993,0.415,0.584,0.725,0.421,0.0,16.871,0.0,39.9,0.027,67.225,0.016,0.033,0.013,0.936,0.142,7.556,1.788,0.192,0.914,23.064,2.229,0.001,49.201,0.017,0.782,17.984,0.016,419.272,664.816,0.042,0.858,3306.775
9219,9219,9219,herring atlantic smoked variety 2,121.2,2.498,0.702,0.964,1.004,0.349,0.0,24.335,0.0,32.639,0.077,64.658,0.014,0.138,0.006,13.86,0.084,9.394,0.569,0.227,0.012,1.997,1.451,0.004,28.017,0.054,0.397,9.585,0.028,240.147,342.239,0.019,0.734,3250.407
9220,9220,9220,monkfish roasted choice,97.7,2.575,0.595,0.937,0.914,0.414,0.0,18.207,0.0,63.017,0.033,73.332,0.018,0.048,0.025,0.847,0.115,2.717,0.293,0.318,0.0,7.835,0.806,0.0,37.396,0.055,0.992,19.267,0.016,175.357,437.265,0.121,0.531,3166.67
9221,9221,9221,red grouper sauteed sliced,201.3,15.919,3.041,2.961,5.842,0.13,0.0,14.387,0.0,43.741,0.056,66.837,0.012,0.11,0.013,3.168,0.256,11.07,0.314,0.634,0.683,4.254,0.482,0.001,34.071,0.05,1.013,22.787,0.015,112.998,808.328,0.042,0.6,1143.645
