,Unnamed: 0.1,Unnamed: 0,food,Caloric Value,Fat,Saturated Fats,Monounsaturated Fats,Polyunsaturated Fats,Carbohydrates,Sugars,Protein,Dietary Fiber,Cholesterol,Sodium,Water,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B12,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin D,Vitamin E,Vitamin K,Calcium,Copper,Iron,Magnesium,Manganese,Phosphorus,Potassium,Selenium,Zinc,Nutrition Density
9528,9528,9528,whipped ricotta variety 2,178.1,12.884,9.663,3.814,0.722,0.92,0.304,14.613,0.0,48.584,0.483,30.409,0.088,0.008,0.038,1.043,0.137,0.0,0.203,0.11,0.0,0.132,0.232,0.007,797.653,0.008,0.297,11.057,0.012,506.64,112.606,0.009,2.089,1260.147
9529,9529,9529,fontina val daosta fresh,242.5,17.943,9.51,4.88,0.951,1.848,0.937,18.415,0.0,66.655,0.373,26.747,0.094,0.014,0.03,0.16,0.531,0.141,0.057,0.053,0.0,0.218,0.0,0.005,638.406,0.084,0.258,34.187,0.01,374.271,92.723,0.01,3.022,1109.981
9530,9530,9530,pepper jack homestyle,155.4,5.871,4.339,1.914,0.258,0.298,0.17,25.345,0.0,22.412,0.199,38.797,0.08,0.029,0.015,0.48,0.198,0.055,0.299,0.081,0.0,0.055,0.246,0.003,262.506,0.139,0.234,18.704,0.013,472.216,46.565,0.037,2.544,2544.842
9531,9531,9531,wensleydale plain canned,252.8,22.922,13.432,5.662,1.307,1.761,0.518,9.875,0.0,31.339,0.192,34.983,0.025,0.021,0.051,0.199,0.483,0.097,0.296,0.044,0.0,0.057,0.175,0.0,512.994,0.035,0.189,23.032,0.009,365.549,72.855,0.014,4.227,364.935
9532,9532,9532,herbed brie serving size large,186.5,9.393,5.345,2.583,0.704,3.099,2.017,22.395,0.0,46.546,0.312,28.371,0.034,0.02,0.015,0.678,0.296,0.118,0.228,0.037,0.0,0.244,0.259,0.0,871.7,0.047,0.275,29.19,0.01,223.141,53.945,0.089,2.853,2030.531
9533,9533,9533,truffle camembert diced,300.2,22.259,15.381,4.786,1.603,0.312,0.22,24.651,0.0,36.615,0.394,39.35,0.09,0.031,0.044,0.593,0.2,0.192,0.109,0.047,0.0,0.238,0.265,0.003,608.707,0.037,0.093,16.841,0.006,274.921,69.102,0.009,2.765,1067.97
9534,9534,9534,provolone sharp variety 4,337.3,25.282,14.841,8.217,1.542,1.269,0.525,26.16,0.0,50.997,0.36,38.714,0.148,0.021,0.062,0.187,0.117,0.112,0.462,0.081,0.0,0.133,0.113,0.001,961.526,0.024,0.491,31.531,0.008,372.678,199.416,0.017,5.183,1136.745
9535,9535,9535,mozzarella sticks variety 3,418.8,40.991,20.25,12.256,2.746,1.45,0.725,11.013,0.0,33.447,0.767,42.009,0.111,0.032,0.022,0.082,0.322,0.041,0.382,0.021,0.0,0.059,0.02,0.005,474.472,0.074,0.202,28.831,0.01,318.443,154.582,0.007,2.223,123.82
9536,9536,9536,labneh herbed instant,343.8,31.705,20.577,9.67,1.839,1.103,0.344,13.508,0.0,40.807,0.272,30.128,0.056,0.023,0.007,0.518,0.133,0.132,0.431,0.069,0.0,0.433,0.266,0.002,591.278,0.059,0.082,11.934,0.01,424.104,99.196,0.01,1.568,286.185
9537,9537,9537,young gruyere homestyle,258.7,16.571,10.224,3.397,0.05,1.267,0.971,26.133,0.0,53.993,0.348,34.073,0.037,0.007,0.05,2.69,0.229,0.118,0.5,0.021,0.0,0.911,0.192,0.002,235.096,0.015,0.272,21.689,0.008,281.102,122.362,0.049,3.268,1371.309
9538,9538,9538,lancashire crumbled roasted,200.9,12.814,7.945,3.165,0.256,2.123,0.569,19.279,0.0,49.491,0.831,36.136,0.193,0.013,0.04,0.717,0.58,0.121,0.449,0.039,0.0,0.421,0.348,0.004,925.04,0.026,0.321,26.051,0.006,233.905,97.324,0.014,2.849,1602.355
9539,9539,9539,romano wedge classic,229.7,19.928,14.866,5.4,1.375,0.752,0.432,11.84,0.0,30.07,1.43,44.394,0.068,0.015,0.014,0.844,0.234,0.007,0.364,0.044,0.0,0.824,0.0,0.005,606.644,0.022,0.216,14.115,0.016,305.998,145.952,0.021,2.003,525.779
9540,9540,9540,reduced fat feta classic,279.6,22.256,10.549,4.629,1.981,0.574,0.334,19.258,0.0,114.721,0.356,35.861,0.123,0.011,0.062,0.179,0.446,0.104,0.093,0.033,0.0,0.187,0.206,0.004,1287.468,0.02,0.293,16.614,0.011,381.284,121.381,0.021,2.833,1182.366
9541,9541,9541,swiss emmental ready to eat,295.4,28.049,16.521,9.34,1.487,2.445,0.883,8.286,0.0,98.672,0.856,32.861,0.1,0.016,0.001,0.554,0.415,0.089,0.207,0.063,0.0,0.147,0.131,0.005,416.084,0.029,0.283,17.736,0.007,287.066,114.22,0.014,2.224,115.29
9542,9542,9542,raclette low sodium,197.9,11.928,8.946,2.97,0.441,1.638,0.95,21.002,0.0,34.634,1.185,28.532,0.086,0.021,0.086,0.362,0.246,0.078,0.377,0.06,0.0,0.169,0.106,0.006,470.696,0.115,0.141,21.94,0.007,618.762,98.358,0.034,1.57,1512.075
9543,9543,9543,halloumi fresh with spices,187.7,14.642,10.586,4.173,1.201,1.916,0.36,12.068,0.0,41.594,0.338,36.713,0.069,0.022,0.002,1.178,0.343,0.138,0.242,0.095,0.0,0.369,0.154,0.004,885.105,0.02,0.317,14.547,0.0,358.241,91.204,0.008,1.951,977.029
9544,9544,9544,fresh mozzarella with herbs,181.5,16.186,9.388,4.564,0.291,1.648,0.812,7.309,0.0,32.97,0.299,41.204,0.053,0.025,0.007,0.412,0.157,0.151,0.156,0.057,0.0,0.106,0.164,0.003,385.713,0.016,0.068,16.538,0.003,748.599,61.072,0.017,2.137,381.185
9545,9545,9545,ricotta part skim spiced,298.5,24.977,12.988,6.794,1.723,0.668,0.389,17.768,0.0,23.95,0.287,51.09,0.108,0.027,0.034,0.258,0.248,0.022,0.335,0.029,0.0,0.179,0.207,0.005,302.297,0.022,0.182,21.424,0.004,390.987,110.488,0.009,1.316,689.694
9546,9546,9546,whipped ricotta sliced,303.0,18.547,11.963,4.377,0.816,2.937,1.38,31.07,0.0,49.726,0.716,41.593,0.132,0.038,0.003,0.275,0.435,0.154,0.128,0.053,0.0,0.106,0.061,0.0,264.212,0.051,0.241,28.135,0.001,381.899,56.826,0.011,1.664,1383.145
9547,9547,9547,double gloucester cooked,297.9,20.998,13.271,6.32,0.84,0.573,0.17,26.655,0.0,169.434,0.264,30.752,0.058,0.02,0.016,1.338,0.264,0.037,0.275,0.099,0.0,0.076,0.278,0.003,320.014,0.038,0.175,20.409,0.011,288.084,105.294,0.005,5.173,1169.497
9548,9548,9548,aged romano instant,236.6,20.796,13.143,4.43,0.873,1.719,1.296,10.63,0.0,36.637,0.607,25.8,0.025,0.038,0.035,0.255,0.392,0.139,0.349,0.084,0.0,0.171,0.116,0.004,793.705,0.04,0.246,14.019,0.01,340.725,32.2,0.009,2.192,530.754
9549,9549,9549,fontina val daosta with salt,214.6,18.405,10.399,4.546,0.663,0.41,0.032,11.838,0.0,28.749,0.421,41.559,0.013,0.023,0.042,0.617,0.586,0.099,0.416,0.081,0.0,0.22,0.205,0.0,1300.0,0.018,0.248,20.568,0.004,320.585,103.356,0.005,1.716,1001.789
9550,9550,9550,sharp cheddar fresh,150.8,6.894,3.612,1.579,0.241,1.258,0.423,20.937,0.0,129.956,0.572,20.817,0.194,0.004,0.028,0.218,0.185,0.057,0.237,0.103,0.0,0.23,0.289,0.004,1129.976,0.012,0.22,19.837,0.004,283.057,99.356,0.025,1.89,2641.619
9551,9551,9551,whipped ricotta regular,457.7,45.0,26.82,10.08,3.285,0.534,0.298,12.651,0.0,46.793,0.672,29.676,0.097,0.005,0.007,0.318,0.185,0.187,0.398,0.062,0.0,0.107,0.269,0.003,781.3,0.101,0.059,21.674,0.019,262.561,74.52,0.021,1.144,108.7
9552,9552,9552,triple cream brie with salt,233.1,14.195,5.21,3.648,0.823,0.541,0.298,25.785,0.0,52.833,0.755,17.064,0.13,0.031,0.043,0.14,0.348,0.045,0.32,0.044,0.0,0.059,0.325,0.003,491.73,0.032,0.12,0.0,0.013,250.117,47.171,0.008,2.802,1762.464
9553,9553,9553,smoked gouda plain,174.0,12.245,8.18,3.894,0.771,1.852,0.081,14.108,0.0,59.177,0.685,42.312,0.062,0.011,0.057,0.453,0.599,0.119,0.43,0.058,0.0,0.104,0.121,0.003,330.31,0.019,0.206,24.923,0.009,313.273,105.954,0.013,3.243,1093.947
9554,9554,9554,roquefort classic light,301.7,24.973,17.931,6.868,1.124,1.555,0.361,17.69,0.0,91.997,0.337,33.147,0.161,0.0,0.034,0.541,0.11,0.181,0.22,0.025,0.0,0.367,0.234,0.004,315.868,0.023,0.0,13.473,0.001,357.055,31.201,0.017,1.112,539.262
9555,9555,9555,fromage frais smoked,250.6,23.656,11.26,4.211,0.733,0.323,0.014,9.095,0.0,42.265,0.909,49.328,0.105,0.012,0.561,0.209,0.192,0.105,0.252,0.052,0.0,0.083,0.193,0.003,548.003,0.015,0.03,10.335,0.007,538.137,82.848,0.017,3.251,398.229
9556,9556,9556,comte aged classic,218.5,16.732,12.549,3.999,0.602,0.606,0.318,16.367,0.0,39.637,0.393,39.875,0.022,0.018,0.008,0.678,0.506,0.118,0.417,0.023,0.0,0.119,0.192,0.004,381.499,0.116,0.124,24.074,0.008,275.244,99.622,0.01,1.63,881.336
9557,9557,9557,cheese whiz classic frozen,187.8,10.366,5.473,3.11,0.435,2.157,0.52,21.468,0.0,41.028,0.633,40.523,0.016,0.021,0.007,1.142,0.294,0.026,0.051,0.017,0.0,0.121,0.099,0.005,604.428,0.049,0.285,23.729,0.015,446.727,103.78,0.008,2.332,1867.083
9558,9558,9558,wensleydale cranberry ready to eat,185.2,9.041,5.162,2.513,0.461,1.06,0.481,24.889,0.0,78.253,0.503,48.366,0.047,0.02,0.028,0.434,0.324,0.065,0.473,0.116,0.0,0.45,0.234,0.004,598.74,0.033,0.258,26.559,0.008,224.315,83.495,0.015,2.031,2198.171
9559,9559,9559,grated romano steamed,155.4,9.323,4.783,1.93,0.466,1.327,0.544,16.538,0.0,64.633,0.396,34.565,0.044,0.015,0.065,0.173,0.201,0.11,0.386,0.043,0.0,0.259,0.503,0.002,354.172,0.021,0.194,23.188,0.01,558.552,70.572,0.034,1.522,1642.817
9560,9560,9560,low fat swiss artisan,383.1,28.342,17.997,4.535,1.559,1.686,0.592,30.314,0.0,132.608,0.171,41.033,0.081,0.009,0.035,0.122,0.119,0.012,0.294,0.036,0.0,0.098,0.274,0.005,450.392,0.071,0.168,14.728,0.012,295.087,205.224,0.016,3.525,983.783
9561,9561,9561,urdă with spices,213.6,18.08,11.553,3.598,0.615,3.059,1.49,9.67,0.0,71.107,0.326,41.419,0.033,0.014,0.031,0.463,0.424,0.011,0.21,0.033,0.0,0.067,0.163,0.006,740.169,0.026,0.014,13.375,0.015,314.722,88.635,0.017,1.219,528.322
9562,9562,9562,cottage cheese small curd salted,193.8,16.628,12.471,4.656,1.413,0.957,0.258,10.072,0.0,116.031,1.681,31.999,0.083,0.024,0.041,0.553,0.104,0.014,0.499,0.065,0.0,0.238,0.128,0.004,464.248,0.063,0.343,20.388,0.01,537.271,218.192,0.025,1.884,535.789
9563,9563,9563,smoked gouda organic 427,255.4,19.137,13.185,3.445,1.167,0.749,0.27,20.045,0.0,60.544,0.383,30.446,0.033,0.019,0.007,0.18,0.454,0.14,0.341,0.092,0.0,0.134,0.098,0.003,940.006,0.038,0.32,9.551,0.008,410.924,103.385,0.012,1.836,1155.914
9564,9564,9564,whipped cream cheese raw,289.1,25.234,16.68,7.722,1.539,0.758,0.321,14.75,0.0,107.929,0.377,36.524,0.051,0.028,0.02,0.354,0.154,0.106,0.376,0.027,0.0,0.1,0.045,0.002,311.508,0.026,0.109,2.907,0.019,396.577,69.372,0.008,2.289,441.835
9565,9565,9565,appenzeller reduced fat,161.4,9.846,7.385,2.816,0.522,0.507,0.377,17.682,0.0,46.518,0.406,46.974,0.035,0.033,0.009,0.683,0.072,0.187,0.486,0.068,0.0,0.108,0.293,0.006,646.641,0.015,0.118,20.279,0.011,238.841,58.431,0.108,3.112,1707.939
9566,9566,9566,light edam sweetened,186.3,13.02,7.708,3.19,0.638,2.211,0.944,15.078,0.0,46.564,0.36,35.511,0.048,0.014,0.011,0.148,0.543,0.158,0.371,0.13,0.0,0.23,0.349,0.0,734.197,0.014,0.098,22.641,0.016,289.063,183.287,0.029,2.583,1259.344
9567,9567,9567,cream cheese light with herbs,141.3,8.138,4.272,1.888,0.439,0.36,0.188,16.665,0.0,51.003,0.627,39.187,0.135,0.012,0.022,0.085,0.182,0.159,0.312,0.094,0.0,0.102,0.038,0.007,481.616,0.016,0.232,22.682,0.006,490.262,46.388,0.023,1.954,1942.713
9568,9568,9568,mild cheddar marinated,185.0,16.238,12.178,5.261,1.055,0.586,0.369,9.117,0.0,56.213,1.003,36.999,0.071,0.004,0.027,0.511,0.131,0.066,0.1,0.024,0.0,0.12,0.179,0.004,477.694,0.057,0.375,25.853,0.002,410.943,200.323,0.024,3.88,497.024
9569,9569,9569,white cheddar seasoned,421.8,33.015,11.753,6.933,0.495,2.545,0.987,28.631,0.0,65.361,0.213,39.368,0.024,0.033,0.047,0.152,0.186,0.118,0.356,0.106,0.0,0.079,0.124,0.003,571.849,0.03,0.206,13.983,0.002,679.592,116.952,0.006,5.219,967.326
9570,9570,9570,urdă sweetened 338,393.3,35.799,26.849,11.599,2.721,0.925,0.0,16.845,0.0,24.263,0.421,35.389,0.232,0.006,0.012,0.525,0.342,0.111,0.142,0.035,0.0,0.698,0.04,0.006,733.192,0.044,0.11,30.29,0.007,355.81,189.478,0.04,2.682,293.881
9571,9571,9571,mozzarella sticks with spices,169.0,4.717,3.113,0.858,0.151,4.346,2.047,27.303,0.0,62.489,0.453,29.823,0.296,0.017,0.004,1.669,0.438,0.075,0.123,0.024,0.0,0.253,0.0,0.005,429.883,0.019,0.112,24.621,0.007,227.092,78.222,0.049,1.258,2581.613
9572,9572,9572,triple cream brie regular,138.3,9.061,5.065,2.972,0.498,1.522,0.901,12.654,0.0,86.845,0.472,29.116,0.104,0.0,0.009,0.148,0.283,0.074,0.167,0.027,0.0,0.064,0.057,0.002,212.075,0.009,0.26,30.713,0.014,343.285,199.855,0.012,3.237,1292.148
9573,9573,9573,pecorino romano enriched,266.9,16.642,9.27,4.36,0.399,1.112,0.0,28.175,0.0,155.5,1.051,18.02,0.086,0.008,0.019,2.375,0.488,0.085,0.28,0.076,0.0,0.164,0.138,0.001,377.811,0.045,0.225,16.034,0.013,278.32,123.504,0.013,1.556,1541.27
9574,9574,9574,smoked gruyere select,237.5,19.907,12.88,6.111,0.577,1.054,0.209,13.532,0.0,57.16,0.404,27.163,0.098,0.012,0.199,0.374,0.298,0.166,0.388,0.064,0.0,0.072,0.233,0.003,990.894,0.02,0.309,29.85,0.007,602.479,63.459,0.016,5.463,832.293
9575,9575,9575,low fat cottage cheese seasoned,203.8,11.265,6.77,3.47,0.935,0.607,0.254,25.002,0.0,54.265,0.368,37.981,0.022,0.03,0.022,0.165,0.239,0.079,0.392,0.04,0.0,0.176,0.069,0.003,434.806,0.011,0.282,29.717,0.01,217.904,191.922,0.008,2.431,1887.991
9576,9576,9576,edam ball grilled,331.5,28.029,13.286,8.128,1.654,0.556,0.203,19.258,0.0,50.094,0.282,39.01,0.093,0.024,0.01,2.311,0.256,0.115,0.27,0.093,0.0,0.084,0.193,0.004,931.672,0.023,0.118,11.49,0.014,236.503,37.509,0.042,3.386,837.152
9577,9577,9577,comte aged with garlic,249.3,20.809,15.607,6.014,1.29,0.792,0.164,14.712,0.0,139.734,0.57,32.712,0.125,0.031,0.004,0.185,0.106,0.103,0.153,0.02,0.0,0.23,0.257,0.002,759.155,0.011,0.066,9.79,0.005,348.063,116.883,0.064,3.318,688.345
9578,9578,9578,young gouda raw,273.6,26.904,16.976,4.735,0.969,0.581,0.3,7.275,0.0,60.908,0.179,32.021,0.094,0.018,0.01,0.262,0.502,0.161,0.321,0.085,0.0,0.102,0.102,0.004,605.397,0.063,0.162,13.018,0.016,407.511,98.992,0.025,1.236,111.344
9579,9579,9579,cottage cheese large curd salted,200.6,14.858,10.282,3.09,1.233,2.024,0.751,14.706,0.0,31.615,0.391,29.054,0.103,0.014,0.046,1.213,0.288,0.121,0.329,0.049,0.0,0.178,0.25,0.0,307.522,0.036,0.287,1.366,0.009,285.292,48.722,0.011,2.049,891.704
9580,9580,9580,organic cheddar cooked,204.3,12.79,5.999,3.287,1.151,0.84,0.307,21.45,0.0,44.885,0.155,36.424,0.371,0.018,0.229,0.235,0.23,0.014,0.217,0.108,0.0,0.138,0.304,0.004,283.762,0.016,0.299,13.366,0.011,324.985,143.163,0.02,2.96,1576.343
9581,9581,9581,manchego curado smoked,276.1,21.699,12.759,7.92,0.391,1.911,0.636,18.298,0.0,114.398,0.134,32.887,0.403,0.032,0.019,0.27,0.404,0.161,0.241,0.054,0.0,0.155,0.227,0.005,489.862,0.019,0.356,23.355,0.009,381.599,100.017,0.014,3.035,844.582
9582,9582,9582,smoked gouda serving size large 17,225.4,15.656,11.194,3.178,0.36,1.109,0.173,20.009,0.0,63.087,0.361,11.707,0.078,0.008,0.006,0.262,0.241,0.135,0.202,0.052,0.0,0.313,0.28,0.002,598.104,0.023,0.175,25.764,0.015,158.016,94.112,0.012,2.658,1246.239
9583,9583,9583,raclette with salt,383.7,30.247,15.244,12.008,0.091,0.329,0.129,27.529,0.0,50.366,0.599,46.786,0.058,0.002,0.004,0.913,0.221,0.111,0.268,0.057,0.0,0.235,0.267,0.003,523.232,0.085,0.174,8.958,0.02,342.129,35.965,0.005,4.937,946.251
9584,9584,9584,herbed feta natural,236.5,16.609,10.248,3.903,0.731,1.855,0.523,19.894,0.0,21.922,0.369,34.846,0.084,0.01,0.08,0.28,0.265,0.098,0.353,0.042,0.0,0.231,0.202,0.003,809.005,0.057,0.185,32.466,0.007,257.573,84.321,0.015,2.05,1275.274
9585,9585,9585,manchego aged enriched,195.9,11.642,5.902,3.888,0.57,0.66,0.488,22.111,0.0,101.359,0.497,35.219,0.051,0.026,0.008,1.043,0.22,0.115,0.348,0.063,0.0,0.119,0.346,0.007,360.28,0.021,0.236,25.799,0.015,563.262,110.067,0.021,1.431,1721.156
9586,9586,9586,dry jack marinated,221.0,16.3,10.579,4.76,0.473,0.989,0.574,17.577,0.0,33.308,0.384,34.611,0.095,0.027,0.031,3.866,0.322,0.165,0.221,0.047,0.0,0.393,0.125,0.004,462.993,0.052,0.295,22.062,0.005,350.595,77.214,0.015,7.278,1068.305
9587,9587,9587,cheese whiz classic with olive oil,212.6,19.187,12.069,7.138,1.055,1.107,0.676,8.867,0.0,86.54,0.225,32.101,0.104,0.028,0.009,0.38,0.745,0.076,0.229,0.063,0.0,0.373,0.093,0.004,603.0,0.032,0.255,21.512,0.005,413.64,59.756,0.016,3.967,444.986
9588,9588,9588,wensleydale plain high protein,219.2,12.833,8.611,3.054,0.629,1.423,0.636,24.508,0.0,58.007,0.264,37.563,0.09,0.018,0.018,0.168,0.375,0.081,0.201,0.08,0.0,0.178,0.374,0.003,184.82,0.037,0.216,26.927,0.009,320.635,81.855,0.02,1.588,1544.387
9589,9589,9589,fromage frais with spices 80,199.9,13.257,7.45,2.97,1.087,1.313,0.475,18.837,0.0,26.715,1.218,30.22,0.046,0.009,0.008,0.18,0.171,0.152,0.226,0.053,0.0,0.303,0.153,0.002,127.747,0.027,0.252,23.909,0.004,372.476,183.594,0.006,2.548,1271.645
9590,9590,9590,parmesan wedge quick cook,198.9,10.941,7.615,4.223,0.525,1.09,0.373,24.027,0.0,58.399,0.569,36.287,0.086,0.039,0.012,0.374,0.258,0.078,0.238,0.102,0.0,0.154,0.189,0.004,320.291,0.037,0.146,11.238,0.003,566.374,67.09,0.032,3.065,1758.76
9591,9591,9591,panela fresh with spices,318.9,25.494,16.469,6.068,1.836,2.746,0.931,19.618,0.0,42.842,1.513,25.348,0.054,0.024,0.085,0.297,0.276,0.089,0.371,0.079,0.0,0.1,0.045,0.001,1069.059,0.041,0.134,27.07,0.016,309.931,72.317,0.034,7.502,830.212
9592,9592,9592,smoked provolone marinated,267.6,23.127,13.321,5.967,1.388,1.063,0.17,13.795,0.0,47.868,0.321,36.652,0.098,0.024,0.038,0.419,0.293,0.046,0.465,0.108,0.0,0.144,0.315,0.003,274.11,0.091,0.0,18.873,0.012,406.865,132.017,0.012,2.138,504.712
9593,9593,9593,queso fresco frozen 58,375.5,31.462,15.479,6.764,1.479,1.663,0.988,21.414,0.0,51.595,0.507,54.837,0.15,0.016,0.004,0.593,0.145,0.115,0.289,0.076,0.0,0.264,0.0,0.0,760.315,0.013,0.011,8.467,0.011,229.63,135.275,0.068,3.22,729.452
9594,9594,9594,cream cheese fat free regular,477.6,34.85,25.928,11.291,2.265,0.994,0.148,40.0,0.0,30.619,0.351,25.753,0.467,0.034,0.013,0.33,0.086,0.167,0.35,0.026,0.0,0.358,0.151,0.003,543.853,0.016,0.252,10.024,0.02,359.763,67.784,0.014,2.597,1005.52
9595,9595,9595,greek feta diced,209.8,13.054,8.407,1.41,0.679,2.653,1.491,20.431,0.0,48.637,0.209,44.086,0.044,0.001,0.025,0.171,0.468,0.067,0.278,0.064,0.0,1.026,0.099,0.001,314.858,0.033,0.143,13.285,0.011,282.957,90.403,0.023,3.405,1328.611
9596,9596,9596,cotija crumbled chopped 337,334.7,32.795,18.988,10.986,1.213,1.738,0.819,8.154,0.0,62.635,0.319,50.87,0.156,0.025,0.006,1.182,0.36,0.129,0.267,0.045,0.0,0.621,0.215,0.007,461.59,0.04,0.156,17.051,0.016,654.012,135.867,0.018,3.589,40.912
9597,9597,9597,double cream brie chopped,229.7,19.977,14.983,5.953,1.059,1.159,0.43,11.316,0.0,84.508,0.262,50.315,0.043,0.044,0.005,2.804,0.293,0.064,0.391,0.007,0.0,0.36,0.107,0.003,317.725,0.042,0.209,34.785,0.012,243.241,65.272,0.011,2.357,384.023
9598,9598,9598,light havarti with olive oil,242.8,15.105,8.126,4.849,0.211,1.492,0.725,25.228,0.0,105.573,0.111,37.697,0.243,0.028,0.018,0.225,0.141,0.066,0.185,0.015,0.0,0.141,0.138,0.004,383.038,0.018,0.075,17.522,0.009,190.828,80.174,0.012,3.748,1509.197
9599,9599,9599,fresh parmesan dried,171.9,11.74,7.948,2.653,0.423,0.517,0.205,16.034,0.0,36.406,0.46,38.659,0.106,0.013,0.043,1.677,0.333,0.042,0.227,0.043,0.0,0.494,0.301,0.0,1300.0,0.034,0.244,12.754,0.009,250.614,101.254,0.014,2.783,1748.749
9600,9600,9600,whole milk mozzarella high protein,241.2,15.682,8.798,6.336,0.392,1.927,0.825,23.09,0.0,39.321,0.798,50.46,0.081,0.014,0.187,3.514,0.447,0.21,0.185,0.034,0.0,0.111,0.163,0.004,596.631,0.021,0.183,34.28,0.014,425.539,107.223,0.016,0.809,1432.407
9601,9601,9601,wensleydale cranberry seasoned,268.2,22.835,14.911,7.673,0.936,3.339,1.028,12.327,0.0,43.988,0.309,41.982,0.029,0.03,0.003,0.312,0.296,0.114,0.453,0.079,0.0,0.281,0.107,0.0,601.98,0.016,0.126,12.474,0.008,544.136,87.864,0.029,3.616,456.579
9602,9602,9602,smoked gouda premium 34,343.2,25.974,16.779,7.429,1.429,2.829,1.332,24.524,0.0,27.322,0.953,38.218,0.11,0.036,0.046,0.339,0.158,0.069,0.372,0.095,0.0,0.203,0.154,0.001,751.4,0.027,0.297,24.942,0.012,157.191,74.036,0.026,2.079,921.364
9603,9603,9603,camembert classic frozen,241.4,21.688,14.423,7.547,1.583,2.261,1.21,9.302,0.0,114.872,0.663,42.329,0.073,0.032,0.199,1.513,0.201,0.047,0.067,0.087,0.0,0.229,0.419,0.0,381.291,0.021,0.17,41.627,0.003,437.259,39.757,0.024,0.937,248.928
9604,9604,9604,organic cheddar with spices,340.9,30.614,19.287,8.449,1.531,1.661,0.781,14.672,0.0,34.536,0.232,36.524,0.083,0.038,0.081,0.585,0.265,0.156,0.335,0.032,0.0,0.692,0.165,0.002,552.691,0.035,0.264,21.204,0.016,356.415,33.584,0.037,1.948,367.455
9605,9605,9605,herbed feta original,160.8,9.191,5.947,2.941,0.331,1.324,0.173,18.2,0.0,75.911,0.465,43.587,0.196,0.022,0.01,0.196,0.186,0.043,0.211,0.031,0.0,0.114,0.288,0.003,639.686,0.074,0.135,22.15,0.003,278.16,30.292,0.01,1.933,1843.662
9606,9606,9606,reduced fat feta frozen,347.8,28.62,16.571,7.67,1.631,1.652,0.588,20.903,0.0,59.874,1.038,45.677,0.086,0.018,0.008,0.594,0.14,0.0,0.336,0.047,0.0,0.644,0.44,0.001,318.419,0.023,0.297,12.258,0.009,260.456,301.717,0.007,6.153,660.625
9607,9607,9607,romano wedge original,156.7,13.457,8.518,3.674,0.552,2.123,1.03,6.776,0.0,17.723,1.584,38.759,0.057,0.021,0.008,0.153,0.097,0.173,0.577,0.062,0.0,1.159,0.146,0.001,385.878,0.036,0.292,20.467,0.004,576.406,132.663,0.016,2.986,451.833
9608,9608,9608,fontina italian with spices,277.9,21.246,15.934,4.504,1.084,0.606,0.076,21.077,0.0,74.552,0.189,45.515,0.078,0.015,0.013,0.704,0.371,0.043,0.33,0.083,0.0,0.16,0.291,0.003,230.599,0.02,0.21,21.224,0.013,200.432,173.512,0.014,2.938,834.66
9609,9609,9609,bocconcini variety 4 164,152.7,4.817,2.909,1.296,0.197,2.511,0.917,24.826,0.0,79.201,0.757,40.787,0.152,0.033,0.009,0.076,0.138,0.087,0.31,0.045,0.0,0.065,0.119,0.001,369.734,0.052,0.328,23.675,0.017,602.915,163.215,0.005,4.332,2649.514
9610,9610,9610,havarti plain serving size small,245.8,17.237,12.48,6.274,0.689,3.167,1.612,19.501,0.0,45.117,0.428,27.147,0.163,0.016,0.016,0.356,0.242,0.096,0.145,0.012,0.0,0.268,0.141,0.0,603.608,0.014,0.238,21.714,0.018,246.888,66.995,0.004,4.975,1039.677
9611,9611,9611,beaufort classic,266.1,20.612,11.976,5.277,0.392,0.82,0.44,19.318,0.0,66.889,0.37,30.043,0.049,0.039,0.075,0.127,0.148,0.094,0.296,0.073,0.0,0.192,0.0,0.0,451.842,0.029,0.173,3.499,0.01,496.392,80.826,0.024,2.993,940.426
9612,9612,9612,feta crumbles extra,266.1,19.738,12.77,5.27,0.928,1.985,0.774,20.142,0.0,29.735,0.387,35.772,0.14,0.036,0.051,0.23,0.168,0.083,0.314,0.04,0.0,0.107,0.0,0.0,484.193,0.015,0.188,25.099,0.007,510.232,114.268,0.04,2.17,969.423
9613,9613,9613,colby jack extra,275.3,26.377,13.795,7.306,1.53,0.84,0.118,8.631,0.0,67.785,1.091,50.087,0.031,0.022,0.008,0.088,0.203,0.031,0.22,0.055,0.0,0.653,0.093,0.005,543.416,0.028,0.237,26.09,0.011,199.959,62.169,0.012,1.934,273.307
9614,9614,9614,grated parmesan processed,532.0,41.892,22.119,10.85,1.885,1.112,0.22,37.641,0.0,51.64,1.821,55.579,0.107,0.021,0.12,0.153,0.213,0.017,0.27,0.06,0.0,0.176,0.374,0.006,416.161,0.013,0.288,27.777,0.012,245.623,121.995,0.016,1.526,870.37
9615,9615,9615,epoisses premium,312.8,24.39,7.317,5.634,0.268,0.609,0.279,22.722,0.0,40.956,0.367,34.009,0.155,0.03,0.004,0.872,0.2,0.196,0.224,0.078,0.0,0.264,0.086,0.003,316.399,0.019,0.133,22.768,0.02,484.677,75.76,0.029,2.238,1059.188
